,mol_idx,atom_idx,experimental_shift,dft_shift
27226,20051176,9,54.6,51.49
27227,20051176,15,128.3,128.44
27228,20051176,14,128.7,127.82
27229,20051176,13,136.4,137.98
27230,20051176,12,128.7,128.81
27231,20051176,11,128.3,129.8
27232,20051179,0,150.1,145.26
27233,20051179,2,62.0,59.75
27234,20051179,1,62.0,58.73
27235,20051179,4,16.2,15.2
27236,20051179,3,16.2,15.42
27237,20051179,5,161.3,163.21
27238,20051179,6,132.8,132.85
27239,20051179,9,141.9,144.65
27240,20051179,12,115.0,135.61
27241,20051179,13,21.5,21.45
27242,20051180,0,64.5,76.61
27243,20051180,9,196.0,198.7
27244,20051180,10,165.2,162.85
27245,20051181,0,56.3,55.33
27246,20051181,2,63.5,63.54
27247,20051181,1,63.5,59.88
27248,20051181,5,146.5,146.53
27249,20051181,6,136.1,136.2
27250,20051181,16,114.1,110.46
27251,20051181,15,129.4,129.23
27252,20051181,14,118.6,116.05
27253,20051181,13,129.4,128.96
27254,20051181,12,114.1,113.89
27255,20051727,2,148.7,148.89
27256,20051727,0,148.7,148.88
27257,20051727,1,148.7,148.79
27258,20051727,11,147.4,147.57
27259,20051727,10,110.7,110.26
27260,20051727,9,121.1,122.68
27261,20051727,3,147.4,147.56
27262,20051727,4,110.7,110.24
27263,20051727,5,121.1,122.66
27264,20051727,8,121.1,122.6
27265,20051727,7,110.7,110.2
27266,20051727,6,147.4,147.59
27267,20051733,6,150.1,151.69
27268,20051733,7,108.9,110.87
27269,20051733,8,110.7,113.22
27270,20051733,9,142.4,140.56
27271,20051733,5,35.6,37.51
27272,20051733,4,35.6,35.75
27273,20051733,0,150.1,153.71
27274,20051733,1,108.9,108.95
27275,20051733,2,110.7,112.04
27276,20051733,3,142.4,139.85
27277,20051741,0,141.6,140.61
27278,20051741,1,120.4,121.79
27279,20051741,2,110.6,111.4
27280,20051741,3,143.3,143.09
27281,20051741,4,57.7,57.55
27282,20051741,5,170.8,170.79
27283,20051741,6,20.9,20.59
27284,20051743,0,150.7,154.76
27285,20051743,1,108.0,105.22
27286,20051743,2,110.3,110.83
27287,20051743,3,142.6,140.77
27288,20051743,4,45.9,47.86
27289,20051743,5,120.6,121.89
27290,20051743,6,108.4,108.24
27291,20051743,7,108.4,108.23
27292,20051743,8,120.6,121.89
27293,20051744,0,152.0,151.62
27294,20051744,1,123.5,118.97
27295,20051744,2,108.0,108.94
27296,20051744,3,158.1,156.39
27297,20051744,4,177.1,177.14
27298,20051744,5,127.4,127.08
27299,20051744,10,126.3,125.3
27300,20051744,9,129.1,129.42
27301,20051744,8,130.5,140.36
27302,20051744,7,129.1,129.32
27303,20051744,6,126.3,126.35
27304,20051746,0,140.9,139.91
27305,20051746,1,124.3,127.9
27306,20051746,2,140.9,140.02
27307,20051746,3,124.3,126.65
27308,20051746,4,54.8,54.04
27309,20051746,5,54.8,55.34
27310,20051753,0,118.7,120.16
27311,20051753,1,113.4,113.93
27312,20051753,2,148.0,148.65
27313,20051753,3,149.0,145.74
27314,20051753,4,176.7,166.39
27315,20051753,5,92.7,88.73
27316,20051753,6,173.6,180.75
27317,20051753,7,117.4,116.32
27318,20051767,0,193.2,193.68
27319,20051767,1,95.6,96.65
27320,20051767,2,162.0,159.45
27321,20051767,3,170.4,175.57
27322,20051767,4,108.1,107.93
27323,20051767,5,37.3,39.33
27324,20051767,6,27.5,25.52
27325,20051767,7,113.3,116.85
27326,20051767,9,53.1,49.19
27327,20051767,8,53.1,55.25
27328,20051767,10,27.5,25.47
27329,20051767,11,27.5,25.65
27330,20051768,0,171.6,169.73
27331,20051768,1,84.6,89.67
27332,20051768,2,166.0,159.51
27333,20051768,3,164.1,167.38
27334,20051768,4,98.2,98.48
27335,20051768,5,125.9,127.39
27336,20051768,6,127.8,131.2
27337,20051768,7,128.5,129.11
27338,20051768,8,138.9,145.08
27339,20051768,9,128.5,129.28
27340,20051768,10,127.8,129.24
27341,20051768,11,112.3,116.8
27342,20051768,14,62.4,57.68
27343,20051768,15,15.2,15.03
27344,20051768,12,62.4,64.78
27345,20051768,13,15.2,17.71
27346,20051769,0,172.6,168.93
27347,20051769,1,111.6,99.08
27348,20051769,2,152.8,158.52
27349,20051769,3,166.2,165.82
27350,20051769,4,95.5,95.16
27351,20051769,11,119.5,121.87
27352,20051769,12,19.9,22.21
27353,20051769,13,71.1,69.66
27354,20051769,16,71.1,69.54
27355,20051769,17,23.8,23.28
27356,20051769,18,23.7,22.31
27357,20051771,0,158.6,156.69
27358,20051771,1,100.7,97.97
27359,20051771,6,115.3,118.33
27360,20051801,0,175.5,170.22
27361,20051801,1,185.5,182.65
27362,20051801,2,82.9,81.04
27363,20051801,3,78.7,79.82
27364,20051801,4,32.3,33.06
27365,20051801,5,133.9,135.53
27366,20051801,10,126.2,121.22
27367,20051801,9,128.5,128.14
27368,20051801,7,128.5,128.59
27369,20051801,6,126.2,125.18
27370,20051801,11,73.8,76.13
27371,20051804,4,170.3,172.03
27372,20051804,6,69.5,69.52
27373,20051804,5,75.4,73.94
27374,20051804,3,38.9,41.4
27375,20051804,0,170.3,170.47
27376,20051804,2,75.4,74.77
27377,20051804,1,69.5,71.59
27378,20051804,8,142.3,146.24
27379,20051804,7,142.3,146.31
27380,20051804,9,24.5,24.28
27381,20051804,10,24.5,21.75
27382,20051804,16,126.6,126.35
27383,20051804,17,128.6,128.31
27384,20051804,18,127.5,126.52
27385,20051804,19,128.6,128.49
27386,20051804,20,126.6,125.61
27387,20051804,15,126.6,126.36
27388,20051804,14,128.6,127.17
27389,20051804,13,127.5,126.95
27390,20051804,12,128.6,129.21
27391,20051804,11,126.6,129.05
27392,20051805,0,146.3,146.01
27393,20051805,1,125.6,126.58
27394,20051805,2,137.9,136.39
27395,20051805,3,125.6,126.59
27396,20051805,4,146.3,146.01
27397,20051805,5,161.3,162.58
27398,20051805,6,161.3,162.58
27399,20051805,7,72.0,71.63
27400,20051805,8,70.1,74.56
27401,20051805,9,70.1,74.55
27402,20051805,10,72.0,71.64
27403,20051805,11,32.1,37.9
27404,20051805,12,18.1,18.38
27405,20051805,13,18.5,19.92
27406,20051805,14,32.1,37.9
27407,20051805,15,18.1,19.92
27408,20051805,16,18.5,18.38
27409,20051806,0,129.0,128.73
27410,20051806,1,126.4,125.9
27411,20051806,2,129.0,128.12
27412,20051806,3,128.4,129.9
27413,20051806,4,137.9,139.93
27414,20051806,5,128.4,129.33
27415,20051806,6,41.7,43.44
27416,20051806,7,67.4,69.93
27417,20051806,8,165.8,165.61
27418,20051806,9,71.7,68.82
27419,20051806,10,13.8,14.32
27420,20051810,0,117.6,132.93
27421,20051810,1,124.1,124.6
27422,20051810,2,139.2,143.18
27423,20051810,3,143.8,151.4
27424,20051810,4,152.6,154.99
27425,20051810,5,55.4,62.72
27426,20051810,6,167.6,166.13
27427,20051810,7,37.7,37.6
27428,20051810,8,138.2,140.07
27429,20051810,9,146.9,148.08
27430,20051810,10,123.5,122.77
27431,20051810,11,128.2,127.76
27432,20051810,12,123.5,123.76
27433,20051810,13,146.9,149.17
27434,20051810,14,28.2,31.54
27435,20051810,15,22.9,22.29
27436,20051810,16,25.8,24.22
27437,20051810,17,28.2,29.73
27438,20051810,18,22.9,21.1
27439,20051810,19,25.8,25.23
27440,20051815,0,95.3,96.49
27441,20051815,1,23.7,25.26
27442,20051815,2,40.7,40.71
27443,20051815,3,58.7,57.5
27444,20051815,4,151.0,153.04
27445,20051815,5,54.3,53.31
27446,20051815,6,170.3,167.69
27447,20051815,7,131.2,131.6
27448,20051815,8,145.9,147.12
27449,20051815,9,123.3,124.05
27450,20051815,10,128.0,126.53
27451,20051815,11,123.3,121.17
27452,20051815,12,145.9,143.66
27453,20051815,13,28.6,30.55
27454,20051815,14,23.5,20.0
27455,20051815,15,23.5,25.5
27456,20051815,16,28.6,31.35
27457,20051815,17,23.5,22.38
27458,20051815,18,23.5,23.95
27459,20051816,0,155.1,154.52
27460,20051816,1,68.9,68.22
27461,20051816,2,170.9,170.69
27462,20051816,3,130.2,128.18
27463,20051816,4,142.1,144.95
27464,20051816,5,126.8,127.54
27465,20051816,6,127.6,131.19
27466,20051816,7,126.8,127.72
27467,20051816,8,142.1,145.08
27468,20051816,9,23.7,28.09
27469,20051816,10,23.7,28.36
27470,20051816,11,14.5,16.09
27471,20051816,12,14.5,15.79
27472,20051817,0,154.4,162.32
27473,20051817,1,33.6,37.77
27474,20051817,2,171.6,171.07
27475,20051817,3,132.4,132.19
27476,20051817,4,141.6,144.59
27477,20051817,5,126.3,127.61
27478,20051817,6,129.1,130.38
27479,20051817,7,126.3,127.57
27480,20051817,8,141.6,145.3
27481,20051817,9,23.6,28.28
27482,20051817,10,23.6,28.62
27483,20051817,11,14.1,16.27
27484,20051817,12,14.1,15.48
27485,20051820,0,153.1,152.57
27486,20051820,1,48.0,48.72
27487,20051820,2,168.4,167.38
27488,20051820,3,130.0,128.34
27489,20051820,4,142.3,145.02
27490,20051820,5,126.6,127.47
27491,20051820,6,127.9,131.04
27492,20051820,7,126.6,127.54
27493,20051820,8,142.3,145.09
27494,20051820,9,23.8,28.46
27495,20051820,10,23.8,28.54
27496,20051820,11,14.4,15.97
27497,20051820,12,14.4,15.87
27498,20051820,13,168.0,168.17
27499,20051820,14,23.8,25.37
27500,20051841,0,118.3,120.45
27501,20051841,1,173.9,172.22
27502,20051841,2,157.2,153.66
27503,20051841,3,54.0,52.22
27504,20051849,0,162.9,170.63
27505,20051849,1,105.9,146.03
27506,20051849,2,126.9,128.89
27507,20051849,3,136.9,137.27
27508,20051849,4,127.6,124.99
27509,20051849,5,148.3,121.8
27510,20051849,6,67.1,62.45
27511,20051849,7,27.0,18.36
27512,20051858,0,13.6,13.34
27513,20051858,1,24.1,34.93
27514,20051858,2,171.8,174.16
27515,20051858,3,68.4,73.53
27516,20051858,4,117.5,120.44
27517,20051858,5,166.8,166.5
27518,20051858,6,51.1,50.27
27519,20051861,0,149.4,148.26
27520,20051861,1,170.8,169.06
27521,20051861,2,61.6,60.3
27522,20051861,3,116.1,118.27
27523,20051861,4,169.1,167.66
27524,20051861,5,51.5,50.13
27525,20051861,6,121.4,123.37
27526,20051861,7,130.8,130.6
27527,20051861,8,127.9,128.58
27528,20051861,9,130.8,130.77
27529,20051861,10,121.4,123.47
27530,20051863,0,123.7,132.24
27531,20051863,1,171.5,171.74
27532,20051863,2,70.4,76.5
27533,20051863,4,167.6,167.04
27534,20051863,5,51.7,50.26
27535,20051864,2,80.0,87.0
27536,20051864,3,116.8,117.6
27537,20051865,0,170.8,172.09
27538,20051865,1,81.8,82.86
27539,20051865,2,117.0,120.46
27540,20051865,3,187.5,188.34
27541,20052106,0,159.8,162.52
27542,20052106,1,76.1,74.92
27543,20052106,3,166.2,164.8
27544,20052106,4,66.9,65.91
27545,20052106,5,135.3,136.23
27546,20052106,6,127.9,130.73
27547,20052106,7,128.6,128.61
27548,20052106,8,128.4,128.56
27549,20052106,9,128.6,127.54
27550,20052106,10,127.9,132.09
27551,20052108,5,75.9,75.13
27552,20052108,6,39.1,40.6
27553,20052108,3,54.1,56.77
27554,20052108,2,54.1,56.78
27555,20052108,7,173.5,177.21
27556,20052108,0,75.9,75.13
27557,20052108,1,39.1,40.61
27558,20052108,4,173.5,177.21
27559,20052108,9,117.0,120.53
27560,20052108,8,117.0,120.53
27561,20052108,11,18.1,17.83
27562,20052108,10,18.1,17.82
27563,20052108,13,58.9,56.79
27564,20052108,12,58.9,56.79
27565,20052111,0,35.5,36.46
27566,20052111,1,206.7,212.45
27567,20052111,2,54.0,56.2
27568,20052111,3,52.4,53.54
27569,20052111,4,34.6,37.14
27570,20052111,5,16.3,16.0
27571,20052111,6,28.2,29.64
27572,20052111,7,12.2,12.77
27573,20052111,8,118.8,124.06
27574,20052111,9,116.8,121.89
27575,20052111,10,174.6,177.56
27576,20052111,11,52.5,50.74
27577,20052111,12,18.4,15.6
27578,20052129,0,128.0,130.7
27579,20052129,1,106.4,106.64
27580,20052129,2,106.4,107.59
27581,20052129,3,128.0,127.85
27582,20052129,4,12.9,15.59
27583,20052129,5,12.9,14.15
27584,20052129,6,150.8,151.86
27585,20052129,7,166.7,167.03
27586,20052129,8,118.6,118.5
27587,20052129,9,137.7,138.24
27588,20052129,10,118.3,117.63
27589,20052129,11,35.7,39.02
27590,20052129,12,21.9,22.78
27591,20052129,13,21.9,22.07
27592,20052130,0,111.0,111.14
27593,20052130,8,109.6,104.75
27594,20052130,9,97.0,93.1
27595,20052130,10,57.1,52.02
27596,20052130,11,181.9,179.34
27597,20052133,0,105.6,105.87
27598,20052133,1,105.6,103.67
27599,20052133,2,127.8,128.92
27600,20052133,3,13.8,14.55
27601,20052133,4,13.8,13.02
27602,20052133,5,127.8,128.43
27603,20052133,6,52.5,52.97
27604,20052133,7,19.4,16.59
27605,20052133,8,142.7,143.99
27606,20052133,11,126.7,126.5
27607,20052135,0,105.5,103.7
27608,20052135,1,105.5,104.3
27609,20052135,2,127.3,128.13
27610,20052135,3,12.8,13.34
27611,20052135,4,12.8,12.33
27612,20052135,5,127.3,128.72
27613,20052135,6,50.8,50.12
27614,20052135,7,30.1,31.33
27615,20052135,8,20.7,19.06
27616,20052135,9,20.7,18.46
27617,20052145,0,182.0,175.61
27618,20052145,1,58.1,58.3
27619,20052145,2,31.2,33.88
27620,20052145,3,20.1,16.91
27621,20052145,4,20.1,22.46
27622,20052145,5,31.2,32.06
27623,20052145,6,20.1,21.7
27624,20052145,7,20.1,17.48
27625,20052145,8,31.2,31.51
27626,20052145,9,20.1,17.78
27627,20052145,10,20.1,16.89
27628,20052147,0,183.4,177.83
27629,20052147,1,48.2,47.92
27630,20052147,2,145.8,145.27
27631,20052147,8,113.6,113.28
27632,20052148,0,181.2,173.39
27633,20052148,1,37.3,34.98
27634,20052148,2,39.7,37.97
27635,20052148,3,14.9,13.96
27636,20052148,4,32.6,32.52
27637,20052148,5,27.0,20.33
27638,20052148,6,27.0,27.87
27639,20052148,7,27.0,27.89
27640,20052154,0,167.3,165.54
27641,20052154,1,120.2,121.05
27642,20052154,2,153.7,157.69
27643,20052154,3,51.5,49.61
27644,20052154,4,41.1,38.68
27645,20052154,5,39.9,33.07
27646,20052154,6,37.0,38.86
27647,20052154,7,61.1,58.38
27648,20052154,8,15.1,18.57
27649,20052154,9,16.1,13.53
27650,20052155,0,174.4,177.32
27651,20052155,1,30.4,31.59
27652,20052155,2,27.4,25.63
27653,20052155,3,51.5,50.55
27654,20052155,4,61.2,62.9
27655,20052156,0,174.4,179.76
27656,20052156,1,46.6,48.26
27657,20052156,2,51.9,50.42
27658,20052156,3,21.1,16.92
27659,20052156,4,21.1,22.71
27660,20052156,5,77.8,76.75
27661,20052156,6,136.9,140.97
27662,20052156,7,117.6,118.17
27663,20052160,0,59.8,65.71
27664,20052160,1,165.6,169.5
27665,20052160,2,41.2,41.48
27666,20052160,3,41.2,39.52
27667,20052160,4,15.8,18.55
27668,20052160,5,119.5,121.32
27669,20052163,0,147.9,148.52
27670,20052163,1,151.3,150.28
27671,20052163,2,113.3,112.62
27672,20052163,3,138.2,139.28
27673,20052163,4,119.6,120.11
27674,20052163,5,166.9,164.97
27675,20052163,6,41.8,42.29
27676,20052163,7,165.5,165.1
27677,20052163,8,70.9,72.53
27678,20052163,9,118.3,121.22
27679,20052163,10,166.8,166.2
27680,20052163,11,59.5,60.28
27681,20052163,12,14.2,13.09
27682,20052166,0,132.6,132.38
27683,20052166,1,116.2,129.98
27684,20052166,2,158.8,159.72
27685,20052166,3,134.6,140.55
27686,20052166,4,140.9,141.55
27687,20052166,5,132.3,132.49
27688,20052166,6,127.7,131.47
27689,20052166,7,159.5,161.57
27690,20052166,8,97.2,97.2
27691,20052166,9,80.9,78.25
27692,20052166,10,56.7,62.23
27693,20052166,11,117.1,120.0
27694,20052166,12,165.3,165.08
27695,20052166,13,50.7,49.52
27696,20052169,0,38.9,41.95
27697,20052169,1,86.1,84.76
27698,20052169,2,146.1,148.74
27699,20052169,3,132.7,134.34
27700,20052169,4,109.3,113.36
27701,20052169,5,31.3,31.08
27702,20052169,6,62.3,60.63
27703,20052169,7,136.1,138.73
27704,20052169,13,121.8,125.2
27705,20052169,14,24.4,24.73
27706,20052169,15,117.4,121.99
27707,20052170,0,139.7,137.13
27708,20052170,1,90.5,96.79
27709,20052170,2,88.9,89.83
27710,20052170,3,122.8,125.66
27711,20052170,4,48.1,49.97
27712,20052170,5,137.5,139.01
27713,20052170,11,117.9,120.02
27714,20052173,5,164.6,171.85
27715,20052173,6,71.5,72.49
27716,20052173,8,120.5,121.16
27717,20052178,0,40.5,31.4
27718,20052178,1,161.9,155.69
27719,20052178,2,123.1,125.09
27720,20052181,0,50.0,49.27
27721,20052181,1,162.4,161.42
27722,20052181,2,72.0,74.61
27723,20052181,3,167.8,164.72
27724,20052181,4,117.0,119.35
27725,20052181,5,138.2,138.89
27726,20052181,6,119.3,117.86
27727,20052181,7,128.7,129.66
27728,20052181,8,126.4,131.11
27729,20052181,9,128.7,128.6
27730,20052181,10,119.3,113.88
27731,20052181,11,49.2,49.13
27732,20052181,12,24.3,26.8
27733,20052181,13,25.0,26.73
27734,20052181,14,49.4,49.76
27735,20052182,0,171.8,170.59
27736,20052182,1,57.2,58.09
27737,20052182,2,168.4,167.98
27738,20052182,3,50.8,50.27
27739,20052182,4,117.4,120.19
27740,20052182,5,56.5,59.02
27741,20052184,0,90.3,89.45
27742,20052184,1,155.6,155.7
27743,20052184,2,90.2,87.48
27744,20052184,3,167.2,164.31
27745,20052184,4,90.8,89.42
27746,20052184,5,154.0,158.07
27747,20052184,6,63.4,60.64
27748,20052184,7,16.0,15.03
27749,20052184,8,63.4,61.14
27750,20052184,9,16.0,15.13
27751,20052184,10,115.3,117.94
27752,20052184,11,22.2,21.43
27753,20052184,12,114.9,117.0
27754,20052192,0,19.5,21.44
27755,20052192,1,23.4,24.86
27756,20052192,2,50.0,51.9
27757,20052192,3,161.4,161.95
27758,20052192,4,28.1,30.29
27759,20052192,5,59.3,57.98
27760,20052192,6,122.3,123.94
27761,20052192,7,48.9,45.41
27762,20052192,8,27.9,28.9
27763,20052192,9,42.3,46.4
27764,20052205,0,149.1,150.3
27765,20052205,1,71.4,70.37
27766,20052205,2,157.5,156.54
27767,20052205,3,60.4,57.12
27768,20052205,4,114.6,118.92
27769,20052205,5,131.3,131.76
27770,20052205,8,128.6,129.02
27771,20052205,11,34.1,31.6
27772,20052478,0,80.3,81.98
27773,20052478,2,45.5,43.93
27774,20052478,3,60.6,57.03
27775,20052478,4,18.0,17.29
27776,20052478,5,28.9,27.01
27777,20052478,6,10.7,4.88
27778,20052479,0,54.7,48.89
27779,20052479,1,54.7,48.91
27780,20052479,2,51.6,47.66
27781,20052479,3,22.9,9.25
27782,20052479,4,21.8,20.64
27783,20052479,5,51.6,47.67
27784,20052479,6,22.9,9.24
27785,20052479,7,21.8,20.63
27786,20052494,0,105.3,104.45
27787,20052494,1,169.8,172.13
27788,20052494,2,165.0,167.43
27789,20052494,9,15.1,15.85
27790,20052495,0,128.9,128.89
27791,20052495,1,131.0,131.31
27792,20052495,2,133.4,132.09
27793,20052495,3,131.0,134.75
27794,20052495,4,128.9,128.11
27795,20052495,5,140.9,146.53
27796,20052495,6,187.0,183.65
27797,20052495,7,158.5,157.14
27798,20052495,8,163.5,167.41
27799,20052495,9,104.8,105.03
27800,20052495,10,14.5,17.07
27801,20052495,11,24.1,23.86
27802,20052495,12,24.1,24.04
27803,20052496,0,160.3,158.69
27804,20052496,1,150.2,151.04
27805,20052496,2,140.5,140.64
27806,20052496,3,107.3,103.56
27807,20052496,4,156.8,155.66
27808,20052496,5,105.4,107.33
27809,20052496,6,33.4,34.97
27810,20052496,7,24.4,26.02
27811,20052496,8,25.4,26.62
27812,20052496,9,24.4,26.02
27813,20052496,10,33.4,34.97
27814,20052496,11,138.4,140.29
27815,20052496,12,132.2,132.56
27816,20052496,13,116.6,114.6
27817,20052496,14,116.8,116.08
27818,20052496,15,132.0,132.41
27819,20052496,16,136.0,136.88
27820,20052500,1,163.9,164.8
27821,20052500,0,163.9,164.1
27822,20052500,9,133.0,133.82
27823,20052500,3,104.0,104.39
27824,20052500,4,34.7,35.81
27825,20052500,5,24.1,25.4
27826,20052500,6,25.6,26.68
27827,20052500,7,24.1,25.44
27828,20052500,8,34.7,35.85
27829,20052500,2,133.0,134.06
27830,20052500,17,129.8,130.24
27831,20052500,12,129.8,130.26
27832,20052522,0,152.8,151.38
27833,20052522,1,58.4,55.53
27834,20052522,2,152.8,149.44
27835,20052522,3,66.8,64.51
27836,20052522,4,66.8,62.78
27837,20052522,5,50.8,49.88
27838,20052522,6,66.7,65.38
27839,20052522,7,66.7,65.11
27840,20052522,8,50.8,49.17
27841,20052522,9,50.8,49.23
27842,20052522,10,66.7,65.54
27843,20052522,11,66.7,65.44
27844,20052522,12,50.8,49.99
27845,20052524,0,168.9,171.99
27846,20052524,1,49.1,48.84
27847,20052524,2,65.3,64.21
27848,20052524,3,65.3,63.56
27849,20052524,4,49.1,48.22
27850,20052524,5,61.7,62.49
27851,20052524,6,190.2,187.52
27852,20052524,7,74.9,76.71
27853,20052524,8,140.5,142.42
27854,20052524,9,125.9,125.32
27855,20052524,10,129.8,130.14
27856,20052524,11,130.9,136.84
27857,20052524,12,129.8,130.31
27858,20052524,13,125.9,127.04
27859,20052524,14,116.1,118.16
27860,20052529,0,66.9,67.45
27861,20052529,1,66.9,67.4
27862,20052529,2,48.6,48.02
27863,20052529,3,48.6,51.32
27864,20052529,4,150.4,152.48
27865,20052529,5,119.1,126.31
27866,20052529,6,184.6,182.29
27867,20052529,7,62.6,62.01
27868,20052529,8,191.0,191.63
27869,20052529,9,39.4,38.19
27870,20052529,10,129.1,133.03
27871,20052529,11,121.6,125.01
27872,20052531,0,46.1,44.59
27873,20052531,1,65.5,64.27
27874,20052531,2,66.7,65.43
27875,20052531,3,53.7,51.65
27876,20052531,4,155.0,153.9
27877,20052531,5,87.3,88.15
27878,20052531,6,177.6,174.41
27879,20052531,7,117.9,117.05
27880,20052533,0,154.7,152.26
27881,20052533,1,161.2,158.48
27882,20052533,2,141.7,146.29
27883,20052533,3,149.6,142.91
27884,20052533,4,28.3,23.12
27885,20052533,5,26.9,28.11
27886,20052535,0,136.6,133.17
27887,20052535,1,127.2,128.73
27888,20052535,2,127.4,128.93
27889,20052535,3,147.7,152.08
27890,20052535,4,157.6,157.15
27891,20052535,5,153.0,156.71
27892,20052535,6,133.6,131.79
27893,20052535,11,128.5,129.93
27894,20052535,10,127.3,128.68
27895,20052535,9,129.8,132.34
27896,20052535,8,127.3,129.08
27897,20052535,7,128.5,132.76
27898,20052537,0,137.0,133.2
27899,20052537,1,144.0,144.5
27900,20052537,2,139.5,139.92
27901,20052537,3,156.5,155.37
27902,20052537,4,153.1,155.46
27903,20052537,5,130.0,129.9
27904,20052537,10,131.8,131.16
27905,20052537,9,129.4,129.23
27906,20052537,8,136.8,144.62
27907,20052537,7,129.4,129.67
27908,20052537,6,131.8,132.58
27909,20052537,11,117.3,115.13
27910,20052538,1,132.3,132.13
27911,20052538,4,132.1,131.89
27912,20052538,6,147.3,148.0
27913,20052538,7,140.3,137.01
27914,20052538,8,159.6,163.95
27915,20052540,0,150.6,147.47
27916,20052540,1,131.3,155.69
27917,20052540,2,148.1,129.96
27918,20052540,4,33.6,31.52
27919,20052541,0,114.7,117.8
27920,20052541,1,156.7,155.49
27921,20052541,2,114.7,109.07
27922,20052541,3,127.9,124.74
27923,20052541,4,124.8,123.6
27924,20052541,5,127.9,122.28
27925,20052541,6,32.7,34.44
27926,20052541,7,9.0,8.19
27927,20052541,8,207.8,207.66
27928,20052541,9,55.4,51.92
27929,20052542,10,129.3,129.37
27930,20052542,11,126.3,125.68
27931,20052542,12,129.3,129.04
27932,20052542,13,127.8,127.17
27933,20052542,7,130.1,132.05
27934,20052542,9,127.8,127.32
27935,20052542,6,47.0,50.08
27936,20052542,4,130.1,132.06
27937,20052542,8,201.2,199.27
27938,20052549,0,134.8,135.4
27939,20052549,1,129.1,129.0
27940,20052549,2,131.5,131.73
27941,20052549,3,126.2,125.53
27942,20052549,4,131.5,133.35
