,mol_id,atom_index,shift,DFT_shift
37477,20181757,9,31.3,1.071775751535
37478,20181757,11,31.3,1.343292438158
37481,20181757,5,41.9,1.453832654546
37497,20181769,2,68.2,61.75316295914
37504,20181788,4,49.4,55.720772439025
37505,20181788,5,49.4,57.440888536835
37507,20181788,13,72.4,2.585957824533
37508,20181788,0,72.8,79.371933874235
37512,20181788,7,138.1,1.618183702344
37517,20181790,9,96.8,90.77961471506
37518,20181790,5,111.9,104.616411074615
37524,20181790,8,175.1,168.9698027611
37542,20181806,0,106.8,115.61353717988
37569,20181809,4,75.6,82.13786277654
37655,20181841,3,114.6,108.24365443156
37675,20181849,7,214.8,221.02443200086
37682,20181853,11,101.2,110.49899937248
37690,20181853,8,162.4,169.86687645589
37691,20181853,6,166,157.81369300706
37694,20181869,8,92.9,1.394367125598
37701,20181869,9,171.7,1.759095116799
37712,20181876,3,39.3,46.514217799325
37742,20181889,1,139.5,146.099449166895
37790,20181902,5,184.7,192.31536766292
37832,20181921,3,25.6,31.79194533638
37835,20181921,11,96.6,104.309461488895
37838,20181921,4,136.7,146.44322110531
37841,20181921,10,145.8,155.711146332835
37876,20181942,4,104.1,91.5597460299
37883,20181945,11,16.8,2.290910299768
37885,20181945,12,21.7,2.555769036064
37890,20181945,7,81.7,1.597753827368
37891,20181945,6,82.4,2.490740014377
37893,20181945,1,138.4,146.442931165525
37894,20181945,9,153.6,1.081808279425
37895,20181945,10,163.7,3.897300424555
37908,20181964,0,18.7,26.04456562492
37909,20181964,2,26.2,17.5632470341
37911,20181964,6,115.8,109.164599835315
37950,20181981,6,155.7,148.410075960155
37973,20181992,12,129.9,143.00917429177
37978,20181992,13,140,133.84997648362
37979,20181992,14,140.3,125.44346235733
38006,20182004,7,116.8,123.431376896025
38017,20182008,3,71.8,63.796368624035
38090,20182048,7,24.8,31.503261957115
38097,20182048,1,209.5,216.48958047027
38099,20182051,25,12.3,1.336269668635
38114,20182051,11,46.9,5.78478373986
38115,20182051,8,47.6,127.556833450195
38118,20182051,10,74.2,6.281485075214
38138,20182057,6,22.8,150.831266458095
38141,20182057,8,38.5,4.750794933597
38144,20182057,5,110.3,1.830690884014
38145,20182057,4,144.1,2.111601664934
38146,20182057,9,179.7,4.977347654313
38153,20182062,5,73.7,66.911288380885
38164,20182074,9,136,143.551071749935
38170,20182079,1,30.7,43.32285058583
38171,20182079,4,67.9,75.63934572874
38172,20182079,2,122,115.16818967012
38179,20182088,4,114.6,1.877022921906
38182,20182088,5,129.4,0.998629502736996
38183,20182088,7,129.4,3.137017220091
38184,20182088,3,158.4,1.880944728263
38187,20182097,9,73.1,85.360543486815
38194,20182098,1,105.2,120.497766151395
38197,20182098,12,115.7,131.038043802095
38203,20182098,18,134.5,143.53609152771
38232,20182106,17,55.1,3.584650373583
38233,20182106,18,55.3,6.781013759337
38236,20182106,12,111.8,5.145529303669
38240,20182106,16,118.1,2.656915158155
38244,20182106,15,129.5,3.005499899933
38296,20182124,12,48.8,2.85528559598
38297,20182124,8,52,42.068281136135
38299,20182124,10,67,2.381841484371
38300,20182124,11,67,2.457267853144
38308,20182127,10,62.9,56.593684485065
38359,20182138,1,98,122.48511008438
38365,20182138,3,147.4,154.51456484014
38366,20182138,6,171.7,155.037326272495
38437,20182181,16,16.4,1.130694051689
38441,20182181,11,21.1,13.67322158535
38442,20182181,14,31.2,1.015319980954
38444,20182181,13,76.6,0.993339624394999
38446,20182181,12,118.3,1.515122279474
38448,20182181,5,128.7,3.708141671429
38452,20182181,6,139.7,3.832909836461
38471,20182188,4,123.8,130.08075927862
38474,20182188,3,132.5,122.321487399045
38506,20182192,10,128.5,134.809580525375
38549,20182201,8,134,141.28287281188
38589,20182214,7,14.9,2.083784201239
38597,20182214,6,41.5,0.944362647332
38608,20182221,9,138.8,145.216099288595
38611,20182224,1,30.9,47.86330761893
38612,20182224,4,63.3,70.95179257805
38613,20182224,2,121.8,114.76014774603
38614,20182224,3,121.8,114.19089930148
38616,20182224,0,169.2,177.56458445445
38630,20182228,0,69.6,76.08198713384
38639,20182229,0,115.1,108.38166576922
38646,20182231,2,32.3,38.526376722575
38677,20182234,1,50.4,58.00501471185
38680,20182234,0,204,211.34488892523
38692,20182251,8,31.2,1.264126672626
38693,20182251,7,33.9,0.919098918008999
38694,20182251,3,50,43.499230621705
38698,20182251,9,141.2,0.534305871027996
38700,20182254,2,49.4,41.95414150744
38734,20182270,18,13.8,1.339917860595
38736,20182270,12,23.6,1.814730044189
38738,20182270,16,30.7,1.149938264278
38739,20182270,17,30.7,1.241325472876
38741,20182270,13,32.8,1.310002686523
38743,20182270,14,42.4,1.56473769013
38744,20182270,11,43.8,1.73985090421
38759,20182271,4,161.6,151.12052971693
38773,20182273,0,123.8,131.08317776196
38774,20182273,1,126.5,133.6164783101
38852,20182294,4,133.2,148.90249036168
38853,20182294,2,142.1,153.318756520205
38854,20182294,3,149.6,131.934730910505
38859,20182309,16,20.9,2.349646190324
38860,20182309,14,28.5,1.125768992543
38861,20182309,13,29.5,1.716046451671
38867,20182309,15,170.7,1.231201740187
38868,20182309,10,177.2,4.307630815256
38869,20182309,11,21,4.069677494665
38877,20182311,2,68.9,61.608483006425
38893,20182315,9,101,107.20567000126
38927,20182328,16,137.7,143.806412053925
38940,20182331,1,147.1,154.102367112465
38953,20182335,5,116.9,123.254900213555
38955,20182335,1,117.6,131.552396980685
38957,20182335,7,125.4,116.885503016675
38966,20182342,5,20.7,150.514458919685
38970,20182342,9,35.9,3.134463485719
38975,20182342,12,80.5,2.721852975043
38976,20182342,13,81.6,2.583677704558
38977,20182342,11,109.5,6.193837263375
38978,20182342,10,142.6,5.57774884613
39019,20182370,6,126.7,133.85306917466
39077,20182381,3,32.7,26.304448318875
39080,20182381,1,50.6,58.32955397786
39086,20182381,0,197.1,206.972307027645
39087,20182383,0,56.4,66.97033945043
39088,20182383,1,56.4,66.97033945043
39134,20182399,2,113.9,126.18918748435
39194,20182432,3,126.7,140.89087422256
39199,20182432,2,139.7,125.66806904411
39206,20182433,7,124,117.473694193845
39212,20182433,0,170.1,163.685843472665
39260,20182469,0,124.1,117.74652753153
39273,20182472,1,147.5,156.27391945552
39289,20182486,0,142.1,149.828847974755
39296,20182496,7,99.1,113.484509338625
39301,20182496,3,129.3,120.29258543021
39323,20182502,9,122.1,114.154656828355
39354,20182521,10,132.2,140.38676558304
39372,20182532,5,143.4,153.293048525935
39373,20182532,7,206.1,199.76411403276
39394,20182545,3,115.1,108.75626797144
39407,20182554,1,157.4,173.09487272889
39410,20182555,12,14,1.638431167722
39412,20182555,9,23.1,0.994069262786997
39417,20182555,8,38.6,1.140908989177
39418,20182555,10,60.8,1.637427914933
39421,20182555,13,66,0.754565460612998
39431,20182565,5,153.9,162.6955058137
39435,20182568,2,99.4,117.823941454125
39448,20182572,7,98.5,104.91785180442
39469,20182586,1,139.1,131.980154810155
39497,20182594,2,134.2,140.40203574505
39517,20182600,1,145.5,152.32667922253
39520,20182600,4,174.6,151.460435791545
39526,20182605,0,116.3,123.60872339785
39527,20182605,2,119.9,128.212483950675
39529,20182605,4,125.1,135.302478159875
39531,20182605,3,127.3,117.36902593146
39532,20182605,5,137.2,125.789553814025
39551,20182611,2,159.5,167.045279114865
39557,20182616,13,113.9,107.22480602707
39666,20182651,0,147.6,160.1092429315
39667,20182651,2,159.6,146.655746967715
39690,20182659,0,159.9,150.82382467028
39695,20182671,3,163.8,156.51708228854
39697,20182671,6,164.5,158.148186872355
39698,20182671,0,164.8,157.27053914316
39702,20182672,2,138.2,146.833963288895
39735,20182685,6,171.9,4.972787414363
39754,20182691,18,114,107.30676233963
39776,20182695,10,110.6,118.06430153589
39786,20182695,9,145.6,139.656020678245
39822,20182704,7,83.1,92.520896417175
39828,20182705,1,63.2,72.94329231462
39841,20182718,2,126,134.52746911457
39845,20182718,0,130.7,146.562966236515
39846,20182718,1,146,139.729472090445
39848,20182718,4,27,38.151001347595
39851,20182722,13,115.1,108.47927883017
39854,20182722,5,135.1,129.08819874797
39872,20182733,2,134.5,126.71842423857
39874,20182733,3,156.4,150.22732188594
39883,20182734,7,167.7,1.612985028801
39915,20182754,3,119.5,126.84367822569
39919,20182754,11,125.1,133.823398669995
39920,20182754,7,129.7,138.414691812065
39921,20182754,17,131.2,137.991573019155
39942,20182762,5,121.3,114.82180827364
39988,20190481,3,165.88,158.48016792618
39989,20190481,5,165.88,158.48016792618
39994,20191607,10,52.4,122.0053563868
39996,20191607,19,101.1,5.644601963797
40004,20191607,11,174.1,109.195913332095
40014,20191616,8,129.1,136.183121933515
40016,20191616,6,159.7,142.49540099275
40017,20191616,9,216,245.622826713665
40036,20191621,3,55.3,47.071482066095
40039,20191621,6,62.7,56.172498624055
40040,20191621,8,62.7,54.39023876566
40095,20191645,11,131.8,138.82785600569
40131,20191654,12,133.7,141.522266427695
40139,20191666,5,111.9,119.48655282791
40140,20191666,7,113.7,119.878648063825
40141,20191666,3,118.8,131.687508920495
40142,20191666,9,120.8,134.18843285931
40145,20191666,10,126.6,116.9082149665
40147,20191666,6,135,143.672266580065
40148,20191666,4,139.1,146.38639290745
40149,20191666,8,155.4,147.81463628836
40151,20191667,5,16.6,1.234029088956
40153,20191667,6,30.3,1.311005939312
40154,20191667,7,35.4,1.07587996749
40158,20191667,4,64.7,28.856884892825
40159,20191667,8,172.9,15.528352976375
40186,20191676,15,70.7,80.936448954095
40226,20191683,7,131.3,137.5577264542
40229,20191687,17,14.1,1.80369426351
40230,20191687,18,17.1,2.304134995623
40234,20191687,16,21.3,2.347822094344
40246,20191687,10,114,1.434953261153
40249,20191687,11,147.7,2.619703600163
40254,20191689,7,28.1,4.178028795877
40258,20191689,13,58.4,2.599547339584
40259,20191689,12,68.4,1.83287979919
40262,20191689,11,76.2,1.464503616029
40264,20191689,9,133.1,10.796342391985
40265,20191689,8,146.5,3.656246140798
40267,20191689,10,198.7,0.752194135838998
40293,20191710,13,17.7,25.51068983414
40295,20191710,14,25.7,18.968585171995
40303,20191710,12,131.6,139.39091906816
40328,20191715,9,136.4,143.82757765823
40363,20191731,1,139,127.94834880654
40376,20191733,8,179,172.611929693675
40389,20191774,10,41.4,34.98978787174
40407,20191778,5,45.2,54.73913297361
40410,20191778,6,140.5,147.01208296348
40417,20191782,5,57.2,2.816341146807
40418,20191782,6,63.6,2.705253701625
40434,20191794,3,112.3,126.76790729521
40456,20191804,8,18.3,11.921589845374
40459,20191804,2,28.6,20.660480464065
40478,20191810,11,20.9,2.505423987016
40480,20191810,9,64.3,4.699081812564
40485,20191810,6,73.3,80.499992931075
40487,20191810,2,78.7,72.30987053099
40488,20191810,7,79.5,2.490922423975
40493,20191813,1,22,30.618172440105
40503,20191824,0,88.3,81.574896360665
40505,20191824,10,118.3,1.500620716433
40506,20191824,9,133.3,1.474171324723
40517,20191830,12,143,151.635172835305
40535,20191833,11,136.6,142.749291597815
40539,20191833,0,147.9,154.57854488603
40540,20191833,2,166.8,155.362058831695
40544,20191845,4,128.9,121.269779152255
40545,20191845,3,139.7,154.33460888025
40563,20191850,11,170.1,162.24146011039
40584,20191856,17,25.3,2.50961940777
40587,20191856,18,40.3,1.492594694121
40590,20191856,7,61.1,103.723203243625
40591,20191856,16,62,2.905539440229
40603,20191858,3,28.1,41.457281362545
40617,20191872,1,103.2,96.175684053695
40618,20191872,0,145.8,152.189151117845
40632,20191878,1,58.6,48.880513031305
40633,20191878,5,63.5,94.36655644189
40634,20191878,12,64.9,4.965399825644
40638,20191878,9,128.1,3.499647500915
40640,20191878,11,128.8,3.619673016399
40642,20191878,10,129.5,2.995011348048
40652,20191897,0,73.1,85.16058168176
40653,20191897,2,80.9,74.53428856151
40656,20191904,15,50.6,2.58258324697
40668,20191904,14,127.9,2.860393064724
40670,20191904,13,128.1,2.998659540008
40692,20191921,9,20.9,3.551451826747
40702,20191925,7,14.7,1.319305576021
40704,20191925,5,31.1,4.649192787511
40706,20191925,4,66.1,4.430848498705
40708,20191925,0,79.3,87.813820654295
40723,20191926,12,137.8,144.36589919238
40747,20191934,10,138.5,145.020486580315
40754,20191935,1,32.7,38.898466113325
40760,20191935,5,169.5,180.84457659556
40761,20191935,10,177.1,1.070681293947
40771,20191938,4,24.9,1.371657130647
40772,20191938,3,27.8,1.32058244320699
40773,20191938,8,52,1.552607451863
40776,20191938,2,76.5,1.667160679407
40779,20191938,6,137.8,1.295045099487
40780,20191938,7,166.4,1.542118899978
40781,20191950,11,28,21.039335116465
40795,20191959,7,51.7,60.50197614027
40799,20191959,11,126.7,2.395157385025
40807,20191959,10,134.4,0.705679688348997
40809,20191959,9,168,0.921379037983996
40838,20191967,1,50.2,56.86922392741
40839,20191967,2,59.1,52.52573265492
40872,20191973,2,110.4,119.9661132323
40877,20191973,7,136.5,143.498302709065
40881,20191974,3,35.4,44.52068848426
40895,20191976,3,61.4,168.298398865635
40898,20191976,6,174.8,7.961021448799
40903,20191979,3,111.5,105.09587483241
40905,20191979,0,115.6,108.696443729135
40911,20191983,6,80.4,2.94284220302
40917,20191984,8,20.8,1.631408398199
40918,20191984,6,24.1,1.41789796374
40923,20191984,4,81.7,1.205938010864
40924,20191984,2,84.6,1.211045479608
40925,20191984,3,100.1,1.57075720686399
40927,20191984,7,169.7,1.588177323473
40954,20192002,6,126.9,135.881777850305
40969,20192019,0,26.5,39.8924763429
40970,20192019,2,28.1,37.9866054895
40971,20192019,4,28.5,170.745877237415
40973,20192019,1,30.9,41.6823712823
40974,20192019,7,177.8,7.307539063964
40979,20192021,8,62.4,55.42822319596
40988,20192021,4,152.9,146.72736209461
41000,20192726,15,20.9,7.314926652683
41001,20192726,17,21.2,2.850269332035
41006,20192726,13,62.6,7.415251931583
41014,20192726,14,170.3,7.209220290642
41015,20192726,16,170.9,7.185963066897
41017,20192726,12,128.4,7.332985202885
41029,20198908,6,132,123.308055840805
41030,20198908,7,133.5,148.70784411935
41033,20198915,5,20.45,13.69313078392
41050,20198925,10,159.15,165.98264980284
41051,20198925,9,189.7,181.384154535445
41073,20198950,1,110.57,138.933877320405
41075,20198950,12,123.89,131.441639982815
41082,20198950,11,150.14,137.611558607615
41083,20198950,2,155.15,172.837502846405
41084,20198950,24,168.51,162.354826566325
41122,20199025,7,122.53,115.654998569135
41138,20199025,13,167.53,161.47292638695
41149,20199048,2,38.66,45.47884282709
41152,20199055,13,55.76,67.162376234695
41153,20199055,9,67.24,54.596579245985
41229,20200067,4,74.76,66.87465932138
41281,20200083,14,177.12,168.19991598533
41297,20200097,10,165.91,183.757215029075
41305,20200098,11,143.26,135.434883995025
41348,20200149,7,180,173.14957470166
41368,20200187,9,43.57,35.138333688255
41373,20200187,11,197.19,206.5324683738
41396,20200197,7,177.22,171.27405087909
41401,20200198,2,121.8,112.131457008625
41402,20200198,6,125.83,136.143496829565
41407,20200198,9,136.93,143.53454518219
41428,20200260,4,26.34,37.47128584496
41429,20200260,3,34.7,27.910328141395
41440,20200282,3,32.27,24.369003607405
41445,20200286,5,121.07,113.876121341565
41465,20200589,10,124.14,130.29512142633
41467,20200589,17,129.32,136.905071998165
41491,20200611,4,176.44,170.06364892331
41520,20200632,10,29.31,22.19339210736
41531,20200633,7,158.13,145.41528792089
41578,20200659,5,19.72,12.20863908472
41589,20200676,6,136.75,144.63747612433
41607,20200722,10,116.28,110.0907641552
41613,20200724,13,48.98,36.585519801785
41615,20200724,8,65.25,58.64036942738
41638,20200764,11,123,113.27720239235
41639,20200764,8,123.38,133.34548125772
41698,20200803,6,146.18,153.697031293035
41766,20200851,8,29.58,23.40669346099
41768,20200851,4,29.69,23.463425012255
41775,20200853,6,60.47,53.12996716686
41788,20200864,9,192.21,178.560527615925
41789,20200864,8,192.83,200.8380509964
41793,20200878,10,114.03,122.20154897465
41814,20200901,3,31.39,37.85980515686
41816,20200901,9,177.17,186.50265485324
41845,20200947,7,68.36,75.09251929423
41849,20200947,8,166.71,159.0422645227
41866,20200958,9,158.14,165.434953548975
41871,20200959,18,126.73,134.080285319505
41873,20200959,8,127.6,139.815874146375
41903,20201347,4,86.81,97.48321583745
41921,20201360,3,73.96,64.24471217824
41942,20201375,10,37.75,30.8560197104
41947,20201377,11,121.51,130.206689791905
41948,20201377,12,121.51,113.500939259775
41951,20201377,9,129.96,137.43421210579
41963,20201383,4,130.74,139.27745596563
41965,20201383,5,141.26,133.62092405347
42032,20201398,14,95.87,113.12430747906
42039,20201406,7,173.17,179.598705339415
42082,20201442,9,63.11,72.68833859701
42083,20201442,13,127.39,135.73323203379
42098,20201445,7,170.36,157.419858132435
42129,20202483,10,17.83,25.485078486465
42131,20202483,9,25.76,17.63882467139
42137,20202483,6,132.65,138.779822647975
42138,20202483,4,145.49,152.56674936451
42248,20203791,10,131.28,139.337280207935
42249,20203791,0,132.89,123.484919109655
42320,20203797,2,104.71,97.622676874035
42321,20203797,4,104.71,114.17910841689
42334,20203797,14,156.02,162.86309100943
42420,20203838,11,197.19,204.190624730355
42689,20204203,7,148.27,159.6820649816
42691,20204203,5,197.94,204.481917567685
42713,20204207,19,140.64,132.78899016371
42720,20204216,8,91.33,109.239984179415
42728,20204218,11,35.17,3.152795650318
42729,20204218,19,55.45,135.440682790725
42730,20204218,16,56.69,4.239592035202
42731,20204218,13,57.28,3.409445954704
42732,20204218,15,59.17,4.606326531981
42735,20204218,17,66.81,4.685492297513
42736,20204218,14,75.08,4.733557226586
42737,20204218,12,78.69,2.856106439171
42764,20204220,17,69.38,62.06997049755
42767,20204220,0,110.46,120.82124230486
42805,20204232,9,86.26,96.01476747302
42846,20204242,6,222.1,229.90896018602
42896,20204265,10,133.64,140.114318831735
42916,20204281,6,155.27,162.49544736205
42925,20204283,6,55.22,1.935850017261
42931,20204283,15,126.75,1.14701971071
42932,20204283,13,127.11,1.762104875166
42933,20204283,17,127.11,4.643720499571
42934,20204283,14,128.28,1.441702416279
42935,20204283,16,128.28,3.746812506205
42937,20204283,7,173.53,2.59079167888
42973,20204294,2,126.26,135.260533537645
43029,20204307,18,25.9,19.897165656755
43033,20204307,16,68.45,62.21861296066
43048,20204316,1,114.97,108.409596635175
43053,20204316,6,148.83,158.413191835845
43076,20204325,1,92.8,100.604610916165
43096,20204326,4,99.22,112.214379787135
